2025-03-23 23:14:57,305 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04191cc630737986095fe succesfully
2025-03-23 23:14:57,339 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04191cc630737986095ff succesfully
2025-03-23 23:15:01,779 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e04195cc63073798609600 succesfully
2025-03-23 23:15:01,793 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e04195cc63073798609601 succesfully
2025-03-23 23:15:01,810 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e04195cc63073798609602 succesfully
2025-03-23 23:15:05,332 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04199cc63073798609603 succesfully
2025-03-23 23:15:05,345 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04199cc63073798609604 succesfully
2025-03-23 23:15:05,354 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04199cc63073798609605 succesfully
2025-03-23 23:15:27,630 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041afcc63073798609606 succesfully
2025-03-23 23:15:27,646 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041afcc63073798609607 succesfully
2025-03-23 23:15:27,660 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041afcc63073798609608 succesfully
2025-03-23 23:15:32,784 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e041b4cc63073798609609 succesfully
2025-03-23 23:15:32,793 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e041b4cc6307379860960a succesfully
2025-03-23 23:15:32,801 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e041b4cc6307379860960b succesfully
2025-03-23 23:15:58,041 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041cecc6307379860960c succesfully
2025-03-23 23:15:58,056 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041cecc6307379860960d succesfully
2025-03-23 23:15:58,069 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041cecc6307379860960e succesfully
2025-03-23 23:16:02,674 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e041d2cc6307379860960f succesfully
2025-03-23 23:16:02,691 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e041d2cc63073798609610 succesfully
2025-03-23 23:16:02,705 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e041d2cc63073798609611 succesfully
2025-03-23 23:16:05,318 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e041d5cc63073798609612 succesfully
2025-03-23 23:16:05,348 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e041d5cc63073798609613 succesfully
2025-03-23 23:16:05,367 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e041d5cc63073798609614 succesfully
2025-03-23 23:16:13,498 django.request WARNING  Unauthorized: /api/v1.0/pop/cpm-data/
2025-03-23 23:16:28,333 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041eccc63073798609615 succesfully
2025-03-23 23:16:28,362 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041eccc63073798609616 succesfully
2025-03-23 23:16:28,385 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e041eccc63073798609617 succesfully
2025-03-23 23:16:32,796 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e041f0cc63073798609618 succesfully
2025-03-23 23:16:32,807 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e041f0cc63073798609619 succesfully
2025-03-23 23:16:32,820 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e041f0cc6307379860961a succesfully
2025-03-23 23:16:58,558 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e0420acc6307379860961b succesfully
2025-03-23 23:16:58,572 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e0420acc6307379860961c succesfully
2025-03-23 23:16:58,580 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e0420acc6307379860961d succesfully
2025-03-23 23:17:02,915 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e0420ecc6307379860961e succesfully
2025-03-23 23:17:02,926 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e0420ecc6307379860961f succesfully
2025-03-23 23:17:02,934 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e0420ecc63073798609620 succesfully
2025-03-23 23:17:05,595 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04211cc63073798609621 succesfully
2025-03-23 23:17:05,613 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04211cc63073798609622 succesfully
2025-03-23 23:17:05,641 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04211cc63073798609623 succesfully
2025-03-23 23:17:28,808 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04228cc63073798609624 succesfully
2025-03-23 23:17:28,820 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04228cc63073798609625 succesfully
2025-03-23 23:17:28,832 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04228cc63073798609626 succesfully
2025-03-23 23:17:32,919 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e0422ccc63073798609627 succesfully
2025-03-23 23:17:32,927 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e0422ccc63073798609628 succesfully
2025-03-23 23:17:32,936 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e0422ccc63073798609629 succesfully
2025-03-23 23:17:59,133 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04247cc6307379860962a succesfully
2025-03-23 23:17:59,148 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04247cc6307379860962b succesfully
2025-03-23 23:17:59,162 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04247cc6307379860962c succesfully
2025-03-23 23:18:02,825 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e0424acc6307379860962d succesfully
2025-03-23 23:18:02,839 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e0424acc6307379860962e succesfully
2025-03-23 23:18:02,845 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e0424acc6307379860962f succesfully
2025-03-23 23:18:05,254 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e0424dcc63073798609630 succesfully
2025-03-23 23:18:05,272 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e0424dcc63073798609631 succesfully
2025-03-23 23:18:05,286 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e0424dcc63073798609632 succesfully
2025-03-23 23:18:30,037 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04266cc63073798609633 succesfully
2025-03-23 23:18:30,055 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04266cc63073798609634 succesfully
2025-03-23 23:18:30,076 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04266cc63073798609635 succesfully
2025-03-23 23:18:32,820 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e04268cc63073798609636 succesfully
2025-03-23 23:18:32,834 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e04268cc63073798609637 succesfully
2025-03-23 23:18:32,844 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e04268cc63073798609638 succesfully
2025-03-23 23:19:00,249 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04284cc63073798609639 succesfully
2025-03-23 23:19:00,259 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04284cc6307379860963a succesfully
2025-03-23 23:19:00,264 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e04284cc6307379860963b succesfully
2025-03-23 23:19:01,868 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e04285cc6307379860963c succesfully
2025-03-23 23:19:01,878 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e04285cc6307379860963d succesfully
2025-03-23 23:19:01,889 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e04285cc6307379860963e succesfully
2025-03-23 23:19:05,303 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04289cc6307379860963f succesfully
2025-03-23 23:19:05,320 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04289cc63073798609640 succesfully
2025-03-23 23:19:05,334 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04289cc63073798609641 succesfully
2025-03-23 23:19:30,444 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042a2cc63073798609642 succesfully
2025-03-23 23:19:30,457 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042a2cc63073798609643 succesfully
2025-03-23 23:19:30,472 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042a2cc63073798609644 succesfully
2025-03-23 23:19:33,105 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e042a5cc63073798609645 succesfully
2025-03-23 23:19:33,117 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e042a5cc63073798609646 succesfully
2025-03-23 23:19:33,123 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e042a5cc63073798609647 succesfully
2025-03-23 23:20:00,688 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042c0cc63073798609648 succesfully
2025-03-23 23:20:00,701 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042c0cc63073798609649 succesfully
2025-03-23 23:20:00,714 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042c0cc6307379860964a succesfully
2025-03-23 23:20:01,841 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e042c1cc6307379860964b succesfully
2025-03-23 23:20:01,852 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e042c1cc6307379860964c succesfully
2025-03-23 23:20:01,863 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e042c1cc6307379860964d succesfully
2025-03-23 23:20:05,371 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e042c5cc6307379860964e succesfully
2025-03-23 23:20:05,385 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e042c5cc6307379860964f succesfully
2025-03-23 23:20:05,392 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e042c5cc63073798609650 succesfully
2025-03-23 23:20:31,036 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042dfcc63073798609651 succesfully
2025-03-23 23:20:31,049 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042dfcc63073798609652 succesfully
2025-03-23 23:20:31,056 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042dfcc63073798609653 succesfully
2025-03-23 23:20:32,822 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e042e0cc63073798609654 succesfully
2025-03-23 23:20:32,828 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e042e0cc63073798609655 succesfully
2025-03-23 23:20:32,834 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e042e0cc63073798609656 succesfully
2025-03-23 23:21:01,301 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042fdcc63073798609657 succesfully
2025-03-23 23:21:01,307 pop.CCCL_environment_mixins INFO     mongo_db = TemporaryCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042fdcc63073798609658 succesfully
2025-03-23 23:21:01,312 pop.CCCL_environment_mixins INFO     mongo_db = TodayCCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e042fdcc63073798609659 succesfully
2025-03-23 23:21:02,760 pop.CPM_RT_mixins INFO     mongo_db = RTModelCPM, topic = MQTT_RT_DATA created 67e042fecc6307379860965a succesfully
2025-03-23 23:21:02,768 pop.CPM_RT_mixins INFO     mongo_db = TemporaryRTModelCPM, topic = MQTT_RT_DATA created 67e042fecc6307379860965b succesfully
2025-03-23 23:21:02,776 pop.CPM_RT_mixins INFO     mongo_db = TodayRTModelCPM, topic = MQTT_RT_DATA created 67e042fecc6307379860965c succesfully
2025-03-23 23:21:05,304 pop.CCCL_generator_mixins INFO     mongo_db = CCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04301cc6307379860965d succesfully
2025-03-23 23:21:05,314 pop.CCCL_generator_mixins INFO     mongo_db = TemporaryCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04301cc6307379860965e succesfully
2025-03-23 23:21:05,320 pop.CCCL_generator_mixins INFO     mongo_db = TodayCCCLGenerator, topic = CCCL/PURBACHAL/ENM_01 created 67e04301cc6307379860965f succesfully
2025-03-23 23:21:32,548 pop.CCCL_environment_mixins INFO     mongo_db = CCCLEnvironment, topic = CCCL/PURBACHAL/ENV_01 created 67e0431ccc63073798609660 succesfully
